Date;ResID;ObjetID;PortfolioID;TribuID;JH_Planifies;JH_Consommes;Cout_Consomme_EUR;Cout_Planifie_EUR
2026-01-01;RES1213;DMND0000303;PF17;T05;5,77;6,44;6492,18;5812,62
2026-02-01;RES1213;DMND0000167;PF11;T05;6,33;5,85;5899,62;6379,70
2026-02-01;RES1213;DMND0000303;PF17;T05;6,42;5,67;5712,46;6473,83
2026-03-01;RES1213;DMND0000167;PF11;T05;7,74;6,42;6473,68;7804,01
2026-03-01;RES1213;DMND0000303;PF17;T05;7,76;7,81;7871,87;7818,79
2026-04-01;RES1213;DMND0000167;PF11;T05;8,21;8,70;8769,53;8272,25
2026-04-01;RES1213;DMND0000303;PF17;T05;8,97;9,87;9948,67;9041,37
2026-05-01;RES1213;DMND0000167;PF11;T05;5,63;5,49;5532,88;5677,26
2026-05-01;RES1213;DMND0000303;PF17;T05;6,01;5,26;5298,15;6055,71
2026-06-01;RES1213;DMND0000167;PF11;T05;6,33;5,70;5745,08;6379,09
2026-06-01;RES1213;DMND0000303;PF17;T05;7,76;7,38;7437,60;7819,05
2026-07-01;RES1213;DMND0000167;PF11;T05;6,86;5,88;5925,07;6918,76
2026-07-01;RES1213;DMND0000303;PF17;T05;6,27;5,18;5217,48;6320,12
2026-08-01;RES1213;DMND0000167;PF11;T05;3,30;2,90;2924,45;3324,19
2026-08-01;RES1213;DMND0000303;PF17;T05;2,78;2,46;2482,19;2801,64
2026-09-01;RES1213;DMND0000167;PF11;T05;5,56;0,00;0,00;5600,47
2026-09-01;RES1213;DMND0000303;PF17;T05;5,93;0,00;0,00;5973,78
2026-10-01;RES1213;DMND0000167;PF11;T05;3,18;0,00;0,00;3208,40
2026-10-01;RES1213;DMND0000303;PF17;T05;3,08;0,00;0,00;3106,11
2026-11-01;RES1213;DMND0000167;PF11;T05;1,05;0,00;0,00;1055,36
2026-11-01;RES1213;DMND0000303;PF17;T05;1,02;0,00;0,00;1024,30
2025-04-01;RES1214;DMND0000437;PF07;T01;15,95;13,19;13541,26;16383,79
2025-05-01;RES1214;DMND0000437;PF07;T01;10,19;10,76;11054,11;10462,04
2025-06-01;RES1214;DMND0000437;PF07;T01;14,04;11,04;11334,70;14420,41
2025-07-01;RES1214;DMND0000437;PF07;T01;12,46;9,74;10004,63;12792,72
2025-08-01;RES1214;DMND0000437;PF07;T01;5,07;5,48;5629,85;5210,19
2025-09-01;RES1214;DMND0000437;PF07;T01;11,63;10,98;11278,48;11945,70
2025-10-01;RES1214;DMND0000437;PF07;T01;14,47;12,11;12432,04;14856,27
2025-11-01;RES1214;DMND0000437;PF07;T01;10,06;11,03;11324,38;10335,96
2025-12-01;RES1214;DMND0000437;PF07;T01;8,78;7,41;7608,97;9012,04
2026-01-01;RES1214;DMND0000437;PF07;T01;11,72;11,57;11884,49;12037,13
2026-02-01;RES1214;DMND0000437;PF07;T01;9,55;7,67;7874,10;9806,78
2026-03-01;RES1214;DMND0000437;PF07;T01;15,16;14,12;14502,64;15566,28
2026-04-01;RES1214;DMND0000437;PF07;T01;13,58;13,85;14223,44;13942,24
2026-05-01;RES1214;DMND0000437;PF07;T01;9,51;7,67;7874,72;9765,33
2026-06-01;RES1214;DMND0000437;PF07;T01;14,52;12,31;12647,21;14910,91
2026-07-01;RES1214;DMND0000437;PF07;T01;14,08;14,49;14877,74;14462,59
2026-08-01;RES1214;DMND0000437;PF07;T01;4,75;4,46;4576,90;4880,09
2026-09-01;RES1214;DMND0000437;PF07;T01;8,69;0,00;0,00;8921,42
2026-10-01;RES1214;DMND0000437;PF07;T01;6,63;0,00;0,00;6812,01
2026-11-01;RES1214;DMND0000437;PF07;T01;1,63;0,00;0,00;1674,00
2025-01-01;RES1215;DMND0000318;PF04;T09;10,17;10,10;8715,56;8772,65
2025-02-01;RES1215;DMND0000318;PF04;T09;9,38;8,19;7065,46;8092,50
2025-03-01;RES1215;DMND0000318;PF04;T09;11,90;12,95;11174,43;10272,76
2025-04-01;RES1215;DMND0000318;PF04;T09;13,42;13,66;11789,92;11580,32
2025-05-01;RES1215;DMND0000318;PF04;T09;10,11;10,73;9256,18;8725,39
2025-06-01;RES1215;DMND0000318;PF04;T09;13,39;14,49;12504,47;11551,72
2025-07-01;RES1215;DMND0000318;PF04;T09;11,88;12,96;11188,11;10255,04
2025-08-01;RES1215;DMND0000318;PF04;T09;4,18;3,37;2905,84;3604,17
2025-09-01;RES1215;DMND0000318;PF04;T09;11,30;9,63;8311,64;9750,76
2025-10-01;RES1215;DMND0000318;PF04;T09;12,35;12,19;10521,83;10657,08
2025-11-01;RES1215;DMND0000318;PF04;T09;9,57;10,54;9094,33;8254,86
2025-12-01;RES1215;DMND0000318;PF04;T09;8,95;8,30;7159,86;7726,43
2026-01-01;RES1215;DMND0000318;PF04;T09;11,86;9,71;8380,50;10237,55
2026-02-01;RES1215;DMND0000318;PF04;T09;10,96;11,32;9771,91;9456,44
2026-03-01;RES1215;DMND0000318;PF04;T09;12,07;11,34;9786,43;10418,65
2026-04-01;RES1215;DMND0000318;PF04;T09;14,86;14,48;12493,39;12824,35
2026-05-01;RES1215;DMND0000318;PF04;T09;10,20;9,27;7998,06;8801,35
2026-06-01;RES1215;DMND0000318;PF04;T09;12,46;10,09;8709,33;10752,55
2026-07-01;RES1215;DMND0000318;PF04;T09;10,88;10,67;9208,49;9391,57
2026-08-01;RES1215;DMND0000318;PF04;T09;4,85;5,43;4681,86;4187,98
2026-09-01;RES1215;DMND0000318;PF04;T09;8,19;0,00;0,00;7069,45
2026-10-01;RES1215;DMND0000318;PF04;T09;6,45;0,00;0,00;5569,41
2026-11-01;RES1215;DMND0000318;PF04;T09;2,12;0,00;0,00;1829,29
2025-06-01;RES1216;DMND0000177;PF09;T12;5,46;4,69;2769,40;3221,46
2025-06-01;RES1216;DMND0000363;PF13;T12;4,99;4,10;2418,84;2943,45
2025-07-01;RES1216;DMND0000177;PF09;T12;5,09;4,93;2907,49;3004,27
2025-07-01;RES1216;DMND0000363;PF13;T12;4,97;4,83;2847,68;2931,56
2025-08-01;RES1216;DMND0000177;PF09;T12;1,84;1,70;1005,58;1087,83
2025-08-01;RES1216;DMND0000363;PF13;T12;1,95;1,53;904,34;1152,44
2025-09-01;RES1216;DMND0000177;PF09;T12;4,73;4,42;2605,33;2789,72
2025-09-01;RES1216;DMND0000363;PF13;T12;5,82;5,41;3194,20;3435,36
2025-10-01;RES1216;DMND0000177;PF09;T12;5,61;4,74;2794,95;3309,48
2025-10-01;RES1216;DMND0000363;PF13;T12;5,17;4,56;2690,45;3052,51
2025-11-01;RES1216;DMND0000177;PF09;T12;4,95;5,42;3196,06;2918,48
2025-11-01;RES1216;DMND0000363;PF13;T12;4,85;5,00;2952,87;2861,83
2025-12-01;RES1216;DMND0000177;PF09;T12;3,38;2,81;1659,98;1995,86
2025-12-01;RES1216;DMND0000363;PF13;T12;4,23;3,71;2189,72;2498,19
2026-01-01;RES1216;DMND0000177;PF09;T12;4,71;5,04;2975,23;2781,14
2026-01-01;RES1216;DMND0000363;PF13;T12;3,76;3,89;2295,98;2220,65
2026-02-01;RES1216;DMND0000177;PF09;T12;4,03;3,86;2276,19;2377,08
2026-02-01;RES1216;DMND0000363;PF13;T12;4,49;3,75;2211,47;2650,75
2026-03-01;RES1216;DMND0000177;PF09;T12;4,75;4,99;2945,91;2803,74
2026-03-01;RES1216;DMND0000363;PF13;T12;5,54;4,86;2866,45;3266,81
2026-04-01;RES1216;DMND0000177;PF09;T12;6,47;5,80;3420,11;3815,31
2026-04-01;RES1216;DMND0000363;PF13;T12;6,41;5,28;3114,68;3784,45
2026-05-01;RES1216;DMND0000177;PF09;T12;4,32;4,22;2492,57;2546,50
2026-05-01;RES1216;DMND0000363;PF13;T12;4,09;4,47;2640,00;2413,36
2026-06-01;RES1216;DMND0000177;PF09;T12;5,15;4,03;2376,78;3039,57
2026-06-01;RES1216;DMND0000363;PF13;T12;5,64;5,03;2968,80;3325,31
2026-07-01;RES1216;DMND0000177;PF09;T12;5,17;5,69;3357,53;3052,94
2026-07-01;RES1216;DMND0000363;PF13;T12;5,63;6,07;3583,65;3319,11
2026-08-01;RES1216;DMND0000177;PF09;T12;1,95;1,57;924,44;1149,26
2026-08-01;RES1216;DMND0000363;PF13;T12;1,87;1,98;1167,43;1102,29
2026-09-01;RES1216;DMND0000177;PF09;T12;3,86;0,00;0,00;2277,85
2026-09-01;RES1216;DMND0000363;PF13;T12;3,92;0,00;0,00;2311,39
2026-10-01;RES1216;DMND0000177;PF09;T12;2,22;0,00;0,00;1312,66
2026-10-01;RES1216;DMND0000363;PF13;T12;2,62;0,00;0,00;1548,30
2026-11-01;RES1216;DMND0000177;PF09;T12;0,63;0,00;0,00;369,49
2026-11-01;RES1216;DMND0000363;PF13;T12;0,65;0,00;0,00;382,19
2025-01-01;RES1217;DMND0000499;PF03;T03;14,58;13,66;6353,26;6779,47
2025-02-01;RES1217;DMND0000499;PF03;T03;15,40;15,37;7146,00;7160,91
2025-03-01;RES1217;DMND0000499;PF03;T03;14,55;14,99;6968,64;6766,31
2025-04-01;RES1217;DMND0000499;PF03;T03;18,95;20,43;9499,98;8813,24
2025-05-01;RES1217;DMND0000499;PF03;T03;14,46;13,12;6102,68;6725,60
2025-06-01;RES1217;DMND0000499;PF03;T03;17,15;17,83;8293,23;7974,56
2025-07-01;RES1217;DMND0000499;PF03;T03;17,78;15,25;7089,88;8266,17
2025-08-01;RES1217;DMND0000499;PF03;T03;6,94;6,51;3027,36;3226,59
2025-09-01;RES1217;DMND0000499;PF03;T03;14,82;14,36;6678,67;6891,51
2025-10-01;RES1217;DMND0000499;PF03;T03;19,18;16,60;7719,95;8919,96
2025-11-01;RES1217;DMND0000499;PF03;T03;12,15;11,68;5433,07;5651,01
2025-12-01;RES1217;DMND0000499;PF03;T03;12,33;13,46;6259,40;5731,95
2026-01-01;RES1217;DMND0000499;PF03;T03;14,36;14,72;6843,72;6677,65
2026-02-01;RES1217;DMND0000499;PF03;T03;11,66;12,64;5878,14;5420,12
2026-03-01;RES1217;DMND0000499;PF03;T03;16,21;13,27;6168,80;7536,13
2026-04-01;RES1217;DMND0000499;PF03;T03;15,70;13,23;6153,45;7299,79
2026-05-01;RES1217;DMND0000499;PF03;T03;13,46;14,56;6771,33;6259,94
2026-06-01;RES1217;DMND0000499;PF03;T03;16,44;13,22;6148,37;7645,88
2026-07-01;RES1217;DMND0000499;PF03;T03;16,50;13,52;6287,09;7673,38
2026-08-01;RES1217;DMND0000499;PF03;T03;7,14;7,95;3697,62;3319,53
2026-09-01;RES1217;DMND0000499;PF03;T03;11,87;0,00;0,00;5521,20
2026-10-01;RES1217;DMND0000499;PF03;T03;8,61;0,00;0,00;4005,67
2026-11-01;RES1217;DMND0000499;PF03;T03;2,57;0,00;0,00;1195,92
2025-01-01;RES1218;DMND0000095;PF01;T01;4,77;4,37;3121,32;3408,67
2025-01-01;RES1218;DMND0000175;PF14;T01;5,11;5,35;3828,14;3655,88
2025-01-01;RES1218;DMND0000072;PF02;T01;4,47;4,54;3246,02;3197,40
2025-02-01;RES1218;DMND0000095;PF01;T01;4,73;3,74;2671,93;3381,79
2025-02-01;RES1218;DMND0000175;PF14;T01;3,79;3,44;2458,17;2706,60
2025-02-01;RES1218;DMND0000072;PF02;T01;4,28;4,23;3024,25;3060,17
2025-03-01;RES1218;DMND0000095;PF01;T01;5,36;5,22;3730,45;3829,21
2025-03-01;RES1218;DMND0000175;PF14;T01;4,88;5,41;3870,50;3487,17
2025-03-01;RES1218;DMND0000072;PF02;T01;5,47;5,34;3814,72;3914,44
2025-04-01;RES1218;DMND0000095;PF01;T01;5,05;4,39;3136,16;3613,44
2025-04-01;RES1218;DMND0000175;PF14;T01;6,50;6,59;4714,94;4644,93
2025-04-01;RES1218;DMND0000072;PF02;T01;6,70;6,24;4458,42;4790,23
2025-05-01;RES1218;DMND0000095;PF01;T01;3,67;3,95;2825,86;2623,00
2025-05-01;RES1218;DMND0000175;PF14;T01;4,58;4,68;3344,09;3277,46
2025-05-01;RES1218;DMND0000072;PF02;T01;4,24;3,90;2787,86;3034,50
2025-06-01;RES1218;DMND0000095;PF01;T01;5,30;5,62;4017,00;3792,05
2025-06-01;RES1218;DMND0000175;PF14;T01;5,74;5,49;3922,84;4103,27
2025-06-01;RES1218;DMND0000072;PF02;T01;4,70;4,74;3391,24;3360,58
2025-07-01;RES1218;DMND0000095;PF01;T01;5,29;4,85;3465,41;3785,17
2025-07-01;RES1218;DMND0000175;PF14;T01;4,75;4,57;3263,98;3397,57
2025-07-01;RES1218;DMND0000072;PF02;T01;4,96;3,98;2844,65;3548,03
2025-08-01;RES1218;DMND0000095;PF01;T01;2,04;1,65;1182,34;1457,15
2025-08-01;RES1218;DMND0000175;PF14;T01;1,69;1,79;1277,22;1211,56
2025-08-01;RES1218;DMND0000072;PF02;T01;1,70;1,81;1296,79;1213,17
2025-09-01;RES1218;DMND0000095;PF01;T01;4,76;4,16;2971,89;3402,70
2025-09-01;RES1218;DMND0000175;PF14;T01;6,02;4,76;3405,91;4307,65
2025-09-01;RES1218;DMND0000072;PF02;T01;5,32;4,70;3358,94;3801,64
2025-10-01;RES1218;DMND0000095;PF01;T01;5,58;4,61;3298,75;3989,02
2025-10-01;RES1218;DMND0000175;PF14;T01;5,77;5,71;4084,94;4127,26
2025-10-01;RES1218;DMND0000072;PF02;T01;5,65;4,80;3433,57;4040,11
2025-11-01;RES1218;DMND0000095;PF01;T01;4,53;5,01;3584,58;3240,18
2025-11-01;RES1218;DMND0000175;PF14;T01;4,63;4,28;3060,66;3312,24
2025-11-01;RES1218;DMND0000072;PF02;T01;4,69;4,47;3194,67;3355,60
2025-12-01;RES1218;DMND0000095;PF01;T01;4,26;3,80;2714,98;3042,70
2025-12-01;RES1218;DMND0000175;PF14;T01;4,30;4,68;3346,66;3071,97
2025-12-01;RES1218;DMND0000072;PF02;T01;4,08;4,00;2862,41;2913,66
2026-01-01;RES1218;DMND0000095;PF01;T01;4,69;4,75;3399,08;3356,08
2026-01-01;RES1218;DMND0000175;PF14;T01;4,23;4,31;3081,38;3023,79
2026-01-01;RES1218;DMND0000072;PF02;T01;4,42;4,04;2885,35;3161,84
2026-02-01;RES1218;DMND0000095;PF01;T01;3,71;3,91;2792,93;2654,78
2026-02-01;RES1218;DMND0000175;PF14;T01;4,04;4,13;2956,43;2889,04
2026-02-01;RES1218;DMND0000072;PF02;T01;4,45;4,12;2946,85;3184,39
2026-03-01;RES1218;DMND0000095;PF01;T01;5,19;4,85;3468,81;3710,18
2026-03-01;RES1218;DMND0000175;PF14;T01;6,01;4,85;3464,18;4300,11
2026-03-01;RES1218;DMND0000072;PF02;T01;6,23;6,30;4501,86;4454,87
2026-04-01;RES1218;DMND0000095;PF01;T01;5,77;5,19;3714,18;4128,74
2026-04-01;RES1218;DMND0000175;PF14;T01;5,42;5,39;3853,79;3878,62
2026-04-01;RES1218;DMND0000072;PF02;T01;6,26;6,00;4288,17;4477,97
2026-05-01;RES1218;DMND0000095;PF01;T01;3,53;3,56;2543,38;2525,10
2026-05-01;RES1218;DMND0000175;PF14;T01;3,70;3,82;2728,37;2644,56
2026-05-01;RES1218;DMND0000072;PF02;T01;3,57;3,76;2688,84;2550,87
2026-06-01;RES1218;DMND0000095;PF01;T01;4,74;5,27;3766,13;3392,01
2026-06-01;RES1218;DMND0000175;PF14;T01;5,50;4,42;3162,70;3935,90
2026-06-01;RES1218;DMND0000072;PF02;T01;5,82;6,20;4434,73;4159,41
2026-07-01;RES1218;DMND0000095;PF01;T01;5,20;4,48;3204,20;3718,38
2026-07-01;RES1218;DMND0000175;PF14;T01;5,57;5,34;3816,13;3981,15
2026-07-01;RES1218;DMND0000072;PF02;T01;5,22;4,18;2985,14;3734,45
2026-08-01;RES1218;DMND0000095;PF01;T01;1,95;1,74;1242,12;1397,27
2026-08-01;RES1218;DMND0000175;PF14;T01;1,90;1,57;1121,40;1358,03
2026-08-01;RES1218;DMND0000072;PF02;T01;1,84;1,66;1184,19;1312,96
2026-09-01;RES1218;DMND0000095;PF01;T01;3,60;0,00;0,00;2573,45
2026-09-01;RES1218;DMND0000175;PF14;T01;3,84;0,00;0,00;2748,85
2026-09-01;RES1218;DMND0000072;PF02;T01;3,72;0,00;0,00;2660,51
2026-10-01;RES1218;DMND0000095;PF01;T01;2,53;0,00;0,00;1811,29
2026-10-01;RES1218;DMND0000175;PF14;T01;2,49;0,00;0,00;1777,51
2026-10-01;RES1218;DMND0000072;PF02;T01;2,27;0,00;0,00;1623,27
2026-11-01;RES1218;DMND0000095;PF01;T01;0,83;0,00;0,00;591,45
2026-11-01;RES1218;DMND0000175;PF14;T01;0,71;0,00;0,00;510,24
2026-11-01;RES1218;DMND0000072;PF02;T01;0,69;0,00;0,00;494,54
2025-01-01;RES1219;PRO0000009;PF09;T07;9,81;10,63;7803,83;7198,45
2025-02-01;RES1219;PRO0000009;PF09;T07;9,76;8,70;6384,75;7164,34
2025-03-01;RES1219;PRO0000009;PF09;T07;10,98;12,21;8963,32;8056,63
2025-04-01;RES1219;PRO0000009;PF09;T07;15,22;14,65;10755,81;11174,84
2025-05-01;RES1219;PRO0000009;PF09;T07;9,61;7,62;5593,62;7055,34
2025-06-01;RES1219;PRO0000009;PF09;T07;10,75;11,55;8474,67;7888,11
2025-07-01;RES1219;PRO0000009;PF09;T07;10,38;9,39;6889,06;7618,11
2025-08-01;RES1219;PRO0000009;PF09;T07;5,26;4,51;3313,42;3860,76
2025-09-01;RES1219;PRO0000009;PF09;T07;12,18;12,23;8978,61;8937,53
2025-10-01;RES1219;PRO0000009;PF09;T07;11,62;11,33;8313,17;8526,36
2025-11-01;RES1219;PRO0000009;PF09;T07;10,07;9,63;7065,51;7392,45
2025-12-01;RES1219;PRO0000009;PF09;T07;8,77;8,93;6551,62;6437,33
2026-01-01;RES1219;PRO0000009;PF09;T07;10,09;11,13;8172,44;7409,38
2026-02-01;RES1219;PRO0000009;PF09;T07;9,59;8,32;6107,22;7041,17
2026-03-01;RES1219;PRO0000009;PF09;T07;14,22;11,19;8214,69;10437,48
2026-04-01;RES1219;PRO0000009;PF09;T07;12,32;11,38;8349,53;9042,80
2025-07-01;RES1220;DMND0000456;PF02;T02;4,17;3,78;2663,50;2939,21
2025-07-01;RES1220;DMND0000001;PF14;T02;4,95;4,72;3329,09;3490,08
2025-07-01;RES1220;DMND0000099;PF14;T02;4,13;4,50;3171,05;2910,20
2025-08-01;RES1220;DMND0000456;PF02;T02;2,00;2,14;1512,11;1408,12
2025-08-01;RES1220;DMND0000001;PF14;T02;2,15;1,74;1223,90;1518,88
2025-08-01;RES1220;DMND0000099;PF14;T02;1,80;2,01;1419,59;1270,85
2025-09-01;RES1220;DMND0000456;PF02;T02;4,56;3,65;2572,32;3217,84
2025-09-01;RES1220;DMND0000001;PF14;T02;5,02;5,52;3891,27;3535,92
2025-09-01;RES1220;DMND0000099;PF14;T02;5,63;5,82;4101,29;3969,33
2025-10-01;RES1220;DMND0000456;PF02;T02;4,87;4,91;3461,94;3433,68
2025-10-01;RES1220;DMND0000001;PF14;T02;5,40;4,49;3163,67;3804,06
2025-10-01;RES1220;DMND0000099;PF14;T02;5,69;5,94;4191,12;4008,23
2025-11-01;RES1220;DMND0000456;PF02;T02;4,62;3,79;2669,49;3257,02
2025-11-01;RES1220;DMND0000001;PF14;T02;4,38;3,93;2772,03;3086,76
2025-11-01;RES1220;DMND0000099;PF14;T02;4,45;4,94;3485,77;3138,74
2025-12-01;RES1220;DMND0000456;PF02;T02;3,99;3,61;2547,63;2813,99
2025-12-01;RES1220;DMND0000001;PF14;T02;4,21;4,20;2960,38;2966,88
2025-12-01;RES1220;DMND0000099;PF14;T02;3,76;3,74;2638,05;2649,44
2026-01-01;RES1220;DMND0000456;PF02;T02;3,94;3,53;2491,47;2779,26
2026-01-01;RES1220;DMND0000001;PF14;T02;4,76;3,89;2740,55;3353,67
2026-01-01;RES1220;DMND0000099;PF14;T02;4,68;4,17;2942,52;3299,72
2026-02-01;RES1220;DMND0000456;PF02;T02;3,50;2,88;2030,22;2469,78
2026-02-01;RES1220;DMND0000001;PF14;T02;4,55;4,93;3473,32;3206,23
2026-02-01;RES1220;DMND0000099;PF14;T02;3,79;3,19;2247,72;2672,33
2026-03-01;RES1220;DMND0000456;PF02;T02;4,83;3,87;2726,25;3407,31
2026-03-01;RES1220;DMND0000001;PF14;T02;5,66;6,09;4291,14;3987,84
2026-03-01;RES1220;DMND0000099;PF14;T02;5,93;6,45;4546,93;4177,30
2026-04-01;RES1220;DMND0000456;PF02;T02;5,92;4,62;3255,10;4171,96
2026-04-01;RES1220;DMND0000001;PF14;T02;5,66;6,18;4360,23;3990,30
2026-04-01;RES1220;DMND0000099;PF14;T02;5,18;4,65;3278,88;3650,66
2026-05-01;RES1220;DMND0000456;PF02;T02;3,72;4,07;2872,27;2621,96
2026-05-01;RES1220;DMND0000001;PF14;T02;3,46;3,61;2545,72;2440,43
2026-05-01;RES1220;DMND0000099;PF14;T02;4,18;3,48;2455,54;2948,94
2026-06-01;RES1220;DMND0000456;PF02;T02;5,16;4,09;2886,42;3634,76
2026-06-01;RES1220;DMND0000001;PF14;T02;4,71;4,19;2956,56;3321,69
2026-06-01;RES1220;DMND0000099;PF14;T02;4,68;4,36;3072,12;3297,12
2026-07-01;RES1220;DMND0000456;PF02;T02;4,11;4,22;2978,10;2898,66
2026-07-01;RES1220;DMND0000001;PF14;T02;5,05;5,22;3678,13;3558,72
2026-07-01;RES1220;DMND0000099;PF14;T02;5,44;4,32;3042,93;3833,88
2026-08-01;RES1220;DMND0000456;PF02;T02;2,02;1,87;1317,99;1421,17
2026-08-01;RES1220;DMND0000001;PF14;T02;1,70;1,74;1228,67;1199,12
2026-08-01;RES1220;DMND0000099;PF14;T02;1,96;2,06;1452,04;1385,06
2026-09-01;RES1220;DMND0000456;PF02;T02;4,09;0,00;0,00;2882,73
2026-09-01;RES1220;DMND0000001;PF14;T02;3,91;0,00;0,00;2755,05
2026-09-01;RES1220;DMND0000099;PF14;T02;4,03;0,00;0,00;2840,22
2026-10-01;RES1220;DMND0000456;PF02;T02;2,24;0,00;0,00;1576,98
2026-10-01;RES1220;DMND0000001;PF14;T02;2,60;0,00;0,00;1832,42
2026-10-01;RES1220;DMND0000099;PF14;T02;2,12;0,00;0,00;1496,77
2026-11-01;RES1220;DMND0000456;PF02;T02;0,78;0,00;0,00;553,33
2026-11-01;RES1220;DMND0000001;PF14;T02;0,77;0,00;0,00;542,76
2026-11-01;RES1220;DMND0000099;PF14;T02;0,81;0,00;0,00;568,05
2025-01-01;RES1221;DMND0000302;PF15;T04;15,37;15,99;12214,05;11744,55
2025-02-01;RES1221;DMND0000302;PF15;T04;11,86;10,96;8376,00;9057,58
2025-03-01;RES1221;DMND0000302;PF15;T04;16,26;16,18;12365,27;12424,29
2025-04-01;RES1221;DMND0000302;PF15;T04;17,11;17,59;13440,97;13071,21
2025-05-01;RES1221;DMND0000302;PF15;T04;13,01;11,70;8938,32;9937,83
2025-06-01;RES1221;DMND0000302;PF15;T04;16,58;17,86;13646,88;12668,16
2025-07-01;RES1221;DMND0000302;PF15;T04;15,37;14,69;11221,07;11745,06
2025-08-01;RES1221;DMND0000302;PF15;T04;6,72;5,44;4158,02;5132,94
2025-09-01;RES1221;DMND0000302;PF15;T04;14,33;12,36;9441,32;10949,86
2025-10-01;RES1221;DMND0000302;PF15;T04;16,27;17,23;13162,11;12433,35
2025-11-01;RES1221;DMND0000302;PF15;T04;14,00;11,55;8827,28;10698,28
2025-12-01;RES1221;DMND0000302;PF15;T04;13,16;12,63;9652,44;10050,74
2026-01-01;RES1221;DMND0000302;PF15;T04;13,91;14,66;11197,24;10627,76
2026-02-01;RES1221;DMND0000302;PF15;T04;14,26;14,35;10965,14;10893,63
2026-03-01;RES1221;DMND0000302;PF15;T04;16,92;14,76;11274,03;12929,90
2026-04-01;RES1221;DMND0000302;PF15;T04;19,87;18,26;13953,72;15176,90
2026-05-01;RES1221;DMND0000302;PF15;T04;12,55;13,38;10224,33;9587,01
2026-06-01;RES1221;DMND0000302;PF15;T04;16,16;13,24;10115,28;12343,23
2026-07-01;RES1221;DMND0000302;PF15;T04;15,71;15,24;11642,11;12005,04
2026-08-01;RES1221;DMND0000302;PF15;T04;5,48;4,86;3711,17;4186,22
2026-09-01;RES1221;DMND0000302;PF15;T04;10,57;0,00;0,00;8077,70
2026-10-01;RES1221;DMND0000302;PF15;T04;8,23;0,00;0,00;6291,22
2026-11-01;RES1221;DMND0000302;PF15;T04;2,30;0,00;0,00;1760,44
2025-01-01;RES1222;DMND0000524;PF10;T02;17,89;19,50;12345,58;11323,90
2025-02-01;RES1222;DMND0000524;PF10;T02;17,78;17,13;10845,70;11252,13
2025-03-01;RES1222;DMND0000524;PF10;T02;21,17;21,15;13388,50;13401,88
2025-04-01;RES1222;DMND0000524;PF10;T02;20,63;17,47;11061,20;13058,44
2025-05-01;RES1222;DMND0000524;PF10;T02;14,22;12,72;8049,70;8999,79
2025-06-01;RES1222;DMND0000524;PF10;T02;20,64;22,59;14298,19;13067,75
2025-07-01;RES1222;DMND0000524;PF10;T02;21,08;22,47;14221,03;13344,86
2025-08-01;RES1222;DMND0000524;PF10;T02;8,51;6,66;4218,89;5388,79
2025-09-01;RES1222;DMND0000524;PF10;T02;23,64;19,99;12652,85;14964,17
2025-10-01;RES1222;DMND0000524;PF10;T02;20,52;19,22;12168,37;12987,18
2025-11-01;RES1222;DMND0000524;PF10;T02;18,01;14,72;9318,04;11399,78
2025-12-01;RES1222;DMND0000524;PF10;T02;16,85;18,33;11601,65;10668,97
2026-01-01;RES1222;DMND0000524;PF10;T02;20,48;17,57;11121,32;12961,05
2026-02-01;RES1222;DMND0000524;PF10;T02;15,72;15,06;9530,89;9950,18
2026-03-01;RES1222;DMND0000524;PF10;T02;22,76;18,78;11884,74;14408,15
2026-04-01;RES1222;DMND0000524;PF10;T02;26,53;23,51;14884,74;16791,21
2026-05-01;RES1222;DMND0000524;PF10;T02;14,27;11,31;7161,09;9034,54
2026-06-01;RES1222;DMND0000524;PF10;T02;21,77;18,50;11713,58;13780,99
2026-07-01;RES1222;DMND0000524;PF10;T02;19,93;19,96;12635,38;12617,93
2026-08-01;RES1222;DMND0000524;PF10;T02;8,22;7,97;5041,93;5200,15
2026-09-01;RES1222;DMND0000524;PF10;T02;13,97;0,00;0,00;8846,14
2026-10-01;RES1222;DMND0000524;PF10;T02;10,11;0,00;0,00;6402,29
2026-11-01;RES1222;DMND0000524;PF10;T02;2,87;0,00;0,00;1813,67
2025-01-01;RES1223;DMND0000492;PF07;T12;11,52;9,63;4882,56;5840,78
2025-02-01;RES1223;DMND0000492;PF07;T12;10,79;9,92;5030,93;5470,07
2025-03-01;RES1223;DMND0000492;PF07;T12;13,67;11,51;5833,78;6930,84
2025-04-01;RES1223;DMND0000492;PF07;T12;12,04;9,65;4892,11;6103,59
2025-05-01;RES1223;DMND0000492;PF07;T12;10,14;10,08;5108,56;5142,23
2025-06-01;RES1223;DMND0000492;PF07;T12;10,17;9,89;5013,71;5156,75
2025-07-01;RES1223;DMND0000492;PF07;T12;10,52;11,30;5730,34;5334,33
2025-08-01;RES1223;DMND0000492;PF07;T12;5,01;5,30;2688,42;2541,37
2025-09-01;RES1223;DMND0000492;PF07;T12;11,76;12,69;6432,82;5960,86
2025-10-01;RES1223;DMND0000492;PF07;T12;11,52;12,75;6464,54;5842,60
2025-11-01;RES1223;DMND0000492;PF07;T12;11,95;12,51;6341,58;6057,83
2025-12-01;RES1223;DMND0000492;PF07;T12;10,51;9,41;4773,29;5329,32
