Date;ResID;TribuID;SquadID;SocieteID;TypeRessource;Profil;Present;FTE
2025-09-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2025-10-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2025-11-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2025-12-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-01-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-02-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-03-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-04-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-05-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-06-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-07-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-08-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-09-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-10-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-11-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2026-12-01;RES1244;T05;T05-S04;SOC05;Externe;ADC;1;1,00
2025-01-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-02-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-03-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-04-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-05-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-06-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-07-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-08-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-09-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-10-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-11-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-12-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-01-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-02-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-03-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-04-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-05-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-06-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-07-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-08-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-09-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-10-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-11-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2026-12-01;RES1245;T08;T08-S05;SOC05;Externe;ADC;1;0,60
2025-01-01;RES1246;T11;T11-S02;SOC99;Interne;Interne;1;1,00
2025-02-01;RES1246;T11;T11-S02;SOC99;Interne;Interne;1;1,00
2025-03-01;RES1246;T11;T11-S02;SOC99;Interne;Interne;1;1,00
2025-04-01;RES1246;T11;T11-S02;SOC99;Interne;Interne;1;1,00
2025-05-01;RES1246;T11;T11-S02;SOC99;Interne;Interne;1;1,00
2025-06-01;RES1246;T11;T11-S02;SOC99;Interne;Interne;1;1,00
2025-07-01;RES1246;T11;T11-S02;SOC99;Interne;Interne;1;1,00
2025-08-01;RES1246;T11;T11-S02;SOC99;Interne;Interne;1;1,00
2025-09-01;RES1246;T11;T11-S02;SOC99;Interne;Interne;1;1,00
2025-10-01;RES1246;T11;T11-S02;SOC99;Interne;Interne;1;1,00
2025-11-01;RES1246;T11;T11-S02;SOC99;Interne;Interne;1;1,00
2025-01-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-02-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-03-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-04-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-05-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-06-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-07-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-08-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-09-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-10-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-11-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-12-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-01-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-02-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-03-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-04-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-05-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-06-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-07-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-08-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-09-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-10-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-11-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2026-12-01;RES1247;T12;T12-S02;SOC99;Interne;Interne;1;0,80
2025-01-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-02-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-03-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-04-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-05-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-06-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-07-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-08-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-09-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-10-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-11-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-12-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-01-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-02-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-03-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-04-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-05-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-06-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-07-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-08-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-09-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-10-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-11-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2026-12-01;RES1248;T07;T07-S01;SOC02;Externe;ADC;1;1,00
2025-01-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-02-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-03-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-04-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-05-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-06-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-07-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-08-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-09-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-10-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-11-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-12-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-01-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-02-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-03-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-04-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-05-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-06-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-07-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-08-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-09-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-10-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-11-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2026-12-01;RES1249;T04;T04-S02;SOC06;Externe;ADC;1;1,00
2025-01-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-02-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-03-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-04-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-05-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-06-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-07-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-08-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-09-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-10-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-11-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-12-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-01-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-02-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-03-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-04-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-05-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-06-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-07-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-08-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-09-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-10-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-11-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2026-12-01;RES1250;T01;T01-S03;SOC02;Externe;ADC;1;1,00
2025-01-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2025-02-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2025-03-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2025-04-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2025-05-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2025-06-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2025-07-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2025-08-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2025-09-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2025-10-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2025-11-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2025-12-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2026-01-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2026-02-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2026-03-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2026-04-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2026-05-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2026-06-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2026-07-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2026-08-01;RES1251;T06;T06-S04;SOC99;Interne;Interne;1;1,00
2026-04-01;RES1252;T03;T03-S04;SOC06;Externe;ADC;1;1,00
2026-05-01;RES1252;T03;T03-S04;SOC06;Externe;ADC;1;1,00
2026-06-01;RES1252;T03;T03-S04;SOC06;Externe;ADC;1;1,00
2026-07-01;RES1252;T03;T03-S04;SOC06;Externe;ADC;1;1,00
2026-08-01;RES1252;T03;T03-S04;SOC06;Externe;ADC;1;1,00
2026-09-01;RES1252;T03;T03-S04;SOC06;Externe;ADC;1;1,00
2026-10-01;RES1252;T03;T03-S04;SOC06;Externe;ADC;1;1,00
2026-11-01;RES1252;T03;T03-S04;SOC06;Externe;ADC;1;1,00
2026-12-01;RES1252;T03;T03-S04;SOC06;Externe;ADC;1;1,00
2025-05-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2025-06-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2025-07-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2025-08-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2025-09-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2025-10-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2025-11-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2025-12-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-01-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-02-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-03-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-04-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-05-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-06-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-07-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-08-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-09-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-10-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-11-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2026-12-01;RES1253;T10;T10-S01;SOC04;Externe;PU;1;0,50
2025-01-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-02-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-03-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-04-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-05-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-06-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-07-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-08-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-09-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-10-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-11-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-12-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-01-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-02-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-03-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-04-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-05-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-06-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-07-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-08-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-09-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-10-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-11-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2026-12-01;RES1254;T12;T12-S03;SOC99;Interne;Interne;1;0,60
2025-01-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-02-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-03-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-04-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-05-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-06-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-07-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-08-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-09-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-10-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-11-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-12-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-01-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-02-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-03-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-04-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-05-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-06-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-07-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-08-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-09-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-10-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-11-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2026-12-01;RES1255;T10;T10-S04;SOC01;Externe;ADC;1;0,80
2025-07-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2025-08-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2025-09-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2025-10-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2025-11-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2025-12-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-01-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-02-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-03-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-04-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-05-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-06-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-07-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-08-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-09-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-10-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-11-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2026-12-01;RES1256;T01;T01-S02;SOC99;Interne;Interne;1;1,00
2025-01-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-02-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-03-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-04-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-05-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-06-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-07-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-08-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-09-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-10-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-11-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-12-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-01-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-02-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-03-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-04-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-05-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-06-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-07-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-08-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-09-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-10-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-11-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2026-12-01;RES1257;T01;T01-S04;SOC01;Externe;ADC;1;0,80
2025-10-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2025-11-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2025-12-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-01-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-02-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-03-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-04-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-05-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-06-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-07-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-08-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-09-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-10-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-11-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2026-12-01;RES1258;T05;T05-S05;SOC02;Externe;ADC;1;1,00
2025-01-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-02-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-03-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-04-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-05-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-06-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-07-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-08-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-09-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-10-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-11-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-12-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-01-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-02-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-03-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-04-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-05-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-06-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-07-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-08-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-09-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-10-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-11-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2026-12-01;RES1259;T04;T04-S02;SOC99;Alternant;Alternant;1;1,00
2025-01-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2025-02-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2025-03-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2025-04-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2025-05-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2025-06-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2025-07-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2025-08-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2025-09-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2025-10-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2025-11-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2025-12-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2026-01-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2026-02-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2026-03-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2026-04-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2026-05-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2026-06-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2026-07-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2026-08-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2026-09-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2026-10-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
2026-11-01;RES1260;T05;T05-S01;SOC01;Externe;ADC;1;0,60
