Date;ObjetID;PortfolioID;TribuID;Budget_Initial_EUR;Budget_Engage_EUR;Budget_Consomme_EUR;Reste_A_Faire_EUR
2026-03-01;DMND0000405;PF13;T03;36639,02;34896,32;28178,44;8460,58
2026-04-01;DMND0000405;PF13;T03;50738,78;47922,68;39022,32;11716,46
2026-05-01;DMND0000405;PF13;T03;28337,65;28409,36;21794,00;6543,65
2026-06-01;DMND0000405;PF13;T03;42629,03;37569,58;32785,25;9843,78
2026-07-01;DMND0000405;PF13;T03;37436,16;37465,56;28791,50;8644,66
2026-08-01;DMND0000405;PF13;T03;13449,59;14213,65;10343,85;3105,74
2026-09-01;DMND0000405;PF13;T03;0,00;0,00;0,00;0,00
2026-10-01;DMND0000405;PF13;T03;0,00;0,00;0,00;0,00
2026-11-01;DMND0000405;PF13;T03;0,00;0,00;0,00;0,00
2025-01-01;DMND0000406;PF16;T11;15945,88;15306,51;11201,72;4744,16
2025-02-01;DMND0000406;PF16;T11;18253,25;17979,90;12822,61;5430,64
2025-03-01;DMND0000406;PF16;T11;20444,39;19198,90;14361,85;6082,54
2025-04-01;DMND0000406;PF16;T11;22001,87;22320,22;15455,95;6545,92
2025-05-01;DMND0000406;PF16;T11;15366,21;16029,12;10794,51;4571,70
2025-06-01;DMND0000406;PF16;T11;19685,17;17338,81;13828,51;5856,66
2025-07-01;DMND0000406;PF16;T11;23506,02;23103,60;16512,59;6993,43
2025-08-01;DMND0000406;PF16;T11;8198,88;8186,33;5759,58;2439,30
2025-09-01;DMND0000406;PF16;T11;26128,24;23934,53;18354,66;7773,58
2025-10-01;DMND0000406;PF16;T11;27003,52;24047,24;18969,53;8033,99
2025-11-01;DMND0000406;PF16;T11;19451,91;17448,67;13664,65;5787,26
2025-12-01;DMND0000406;PF16;T11;17148,57;17832,57;12046,59;5101,98
2026-01-01;DMND0000406;PF16;T11;20219,93;21310,77;14204,17;6015,76
2026-02-01;DMND0000406;PF16;T11;15537,36;15662,77;10914,74;4622,62
2026-03-01;DMND0000406;PF16;T11;25615,19;23938,64;17994,25;7620,94
2026-04-01;DMND0000406;PF16;T11;20201,98;18838,62;14191,56;6010,42
2026-05-01;DMND0000406;PF16;T11;13021,73;11847,19;9147,55;3874,18
2026-06-01;DMND0000406;PF16;T11;17450,16;17254,28;12258,45;5191,71
2026-07-01;DMND0000406;PF16;T11;18536,76;18558,64;13021,77;5514,99
2026-08-01;DMND0000406;PF16;T11;6665,08;6236,25;4682,11;1982,97
2026-09-01;DMND0000406;PF16;T11;0,00;0,00;0,00;0,00
2026-10-01;DMND0000406;PF16;T11;0,00;0,00;0,00;0,00
2026-11-01;DMND0000406;PF16;T11;0,00;0,00;0,00;0,00
2025-01-01;DMND0000407;PF16;T03;25065,52;22128,49;20642,61;4422,91
2025-02-01;DMND0000407;PF16;T03;25097,86;24630,91;20669,25;4428,61
2025-03-01;DMND0000407;PF16;T03;34268,97;33793,43;28222,08;6046,89
2025-04-01;DMND0000407;PF16;T03;34533,01;35656,17;28439,53;6093,48
2025-05-01;DMND0000407;PF16;T03;23903,21;22470,76;19685,40;4217,81
2025-06-01;DMND0000407;PF16;T03;26960,19;26950,17;22202,96;4757,23
2025-07-01;DMND0000407;PF16;T03;29930,23;26889,88;24648,93;5281,30
2025-08-01;DMND0000407;PF16;T03;11318,32;10824,05;9321,16;1997,16
2025-09-01;DMND0000407;PF16;T03;32821,69;29577,43;27030,18;5791,51
2025-10-01;DMND0000407;PF16;T03;33529,85;31039,30;27613,38;5916,47
2025-11-01;DMND0000407;PF16;T03;24366,58;22171,06;20067,00;4299,58
2025-12-01;DMND0000407;PF16;T03;22563,57;20421,37;18582,14;3981,43
2026-01-01;DMND0000407;PF16;T03;26646,57;26405,24;21944,68;4701,89
2026-02-01;DMND0000407;PF16;T03;25683,41;24879,09;21151,47;4531,94
2026-03-01;DMND0000407;PF16;T03;40544,61;36670,96;33390,36;7154,25
2026-04-01;DMND0000407;PF16;T03;36688,80;34461,86;30214,92;6473,88
2026-05-01;DMND0000407;PF16;T03;26303,99;24386,69;21662,55;4641,44
2026-06-01;DMND0000407;PF16;T03;33049,15;30579,37;27217,50;5831,65
2026-07-01;DMND0000407;PF16;T03;33725,63;32299,00;27774,61;5951,02
2026-08-01;DMND0000407;PF16;T03;12921,63;11582,27;10641,56;2280,07
2026-09-01;DMND0000407;PF16;T03;0,00;0,00;0,00;0,00
2026-10-01;DMND0000407;PF16;T03;0,00;0,00;0,00;0,00
2026-11-01;DMND0000407;PF16;T03;0,00;0,00;0,00;0,00
2025-01-01;DMND0000408;PF01;T04;21271,69;19451,70;16336,96;4934,73
2025-02-01;DMND0000408;PF01;T04;17186,67;18073,86;13199,61;3987,06
2025-03-01;DMND0000408;PF01;T04;21828,10;21828,11;16764,29;5063,81
2025-04-01;DMND0000408;PF01;T04;23934,09;23406,51;18381,72;5552,37
2025-05-01;DMND0000408;PF01;T04;17343,08;17507,47;13319,73;4023,35
2025-06-01;DMND0000408;PF01;T04;24328,01;24051,71;18684,26;5643,75
2025-07-01;DMND0000408;PF01;T04;40563,44;38385,93;31153,30;9410,14
2025-08-01;DMND0000408;PF01;T04;17192,87;17638,81;13204,37;3988,50
2025-09-01;DMND0000408;PF01;T04;44406,16;46379,63;34104,57;10301,59
2025-10-01;DMND0000408;PF01;T04;52143,13;54392,22;40046,67;12096,46
2025-11-01;DMND0000408;PF01;T04;32697,24;31015,54;25111,95;7585,29
2025-12-01;DMND0000408;PF01;T04;26565,18;27454,01;20402,44;6162,74
2026-01-01;DMND0000408;PF01;T04;34557,40;30441,18;26540,58;8016,82
2026-02-01;DMND0000408;PF01;T04;30498,51;27028,88;23423,29;7075,22
2026-03-01;DMND0000408;PF01;T04;41446,43;43656,35;31831,45;9614,98
2026-04-01;DMND0000408;PF01;T04;49979,43;50078,92;38384,92;11594,51
2026-05-01;DMND0000408;PF01;T04;29772,73;28761,41;22865,88;6906,85
2026-06-01;DMND0000408;PF01;T04;44422,10;40604,82;34116,81;10305,29
2026-07-01;DMND0000408;PF01;T04;30981,05;29090,85;23793,89;7187,16
2026-08-01;DMND0000408;PF01;T04;16489,58;15569,53;12664,23;3825,35
2026-09-01;DMND0000408;PF01;T04;0,00;0,00;0,00;0,00
2026-10-01;DMND0000408;PF01;T04;0,00;0,00;0,00;0,00
2026-11-01;DMND0000408;PF01;T04;0,00;0,00;0,00;0,00
2025-01-01;DMND0000409;PF09;T03;23050,33;22464,19;22150,37;899,96
2025-02-01;DMND0000409;PF09;T03;21203,85;19970,37;20375,98;827,87
2025-03-01;DMND0000409;PF09;T03;25871,55;25930,75;24861,44;1010,11
2025-04-01;DMND0000409;PF09;T03;28640,07;26878,53;27521,86;1118,21
2025-05-01;DMND0000409;PF09;T03;19841,60;19675,56;19066,92;774,68
2025-06-01;DMND0000409;PF09;T03;23313,64;23460,28;22403,40;910,24
2025-07-01;DMND0000409;PF09;T03;25640,25;22945,69;24639,17;1001,08
2025-08-01;DMND0000409;PF09;T03;10385,93;9949,31;9980,43;405,50
2025-09-01;DMND0000409;PF09;T03;27012,58;24862,28;25957,92;1054,66
2025-10-01;DMND0000409;PF09;T03;38582,51;34672,33;37076,12;1506,39
2025-11-01;DMND0000409;PF09;T03;28598,45;28472,36;27481,87;1116,58
2025-12-01;DMND0000409;PF09;T03;26229,64;23782,18;25205,55;1024,09
2026-01-01;DMND0000409;PF09;T03;31123,41;27837,20;29908,25;1215,16
2026-02-01;DMND0000409;PF09;T03;27370,12;24238,46;26301,50;1068,62
2026-03-01;DMND0000409;PF09;T03;35614,62;36362,28;34224,10;1390,52
2026-04-01;DMND0000409;PF09;T03;41321,63;41643,46;39708,29;1613,34
2026-05-01;DMND0000409;PF09;T03;26531,67;27240,76;25495,78;1035,89
2026-06-01;DMND0000409;PF09;T03;34758,99;32175,37;33401,88;1357,11
2026-07-01;DMND0000409;PF09;T03;35886,35;37980,73;34485,22;1401,13
2026-08-01;DMND0000409;PF09;T03;12621,71;13245,50;12128,92;492,79
2026-09-01;DMND0000409;PF09;T03;0,00;0,00;0,00;0,00
2026-10-01;DMND0000409;PF09;T03;0,00;0,00;0,00;0,00
2026-11-01;DMND0000409;PF09;T03;0,00;0,00;0,00;0,00
2025-01-01;DMND0000410;PF10;T06;11561,25;11947,97;9419,06;2142,19
2025-02-01;DMND0000410;PF10;T06;11179,38;11258,77;9107,94;2071,44
2025-03-01;DMND0000410;PF10;T06;15234,95;15531,32;12412,05;2822,90
2025-04-01;DMND0000410;PF10;T06;14266,00;13643,22;11622,64;2643,36
2025-05-01;DMND0000410;PF10;T06;11910,00;12056,83;9703,19;2206,81
2025-06-01;DMND0000410;PF10;T06;10937,30;10317,53;8910,72;2026,58
2025-07-01;DMND0000410;PF10;T06;13592,13;13704,03;11073,63;2518,50
2025-08-01;DMND0000410;PF10;T06;4805,48;4909,40;3915,07;890,41
2025-09-01;DMND0000410;PF10;T06;12843,80;12735,88;10463,96;2379,84
2025-10-01;DMND0000410;PF10;T06;15284,02;14738,68;12452,03;2831,99
2025-11-01;DMND0000410;PF10;T06;11672,71;10389,24;9509,86;2162,85
2025-12-01;DMND0000410;PF10;T06;8973,73;8189,35;7310,98;1662,75
2026-01-01;DMND0000410;PF10;T06;10784,78;11389,92;8786,46;1998,32
2026-02-01;DMND0000410;PF10;T06;9970,00;9496,82;8122,65;1847,35
2026-03-01;DMND0000410;PF10;T06;17193,80;16144,16;14007,95;3185,85
2026-04-01;DMND0000410;PF10;T06;16438,31;15308,55;13392,44;3045,87
2026-05-01;DMND0000410;PF10;T06;9949,77;9349,53;8106,17;1843,60
2026-06-01;DMND0000410;PF10;T06;13415,31;14037,51;10929,58;2485,73
2026-07-01;DMND0000410;PF10;T06;13473,83;13796,16;10977,25;2496,58
2026-08-01;DMND0000410;PF10;T06;6146,01;6333,86;5007,21;1138,80
2026-09-01;DMND0000410;PF10;T06;0,00;0,00;0,00;0,00
2026-10-01;DMND0000410;PF10;T06;0,00;0,00;0,00;0,00
2026-11-01;DMND0000410;PF10;T06;0,00;0,00;0,00;0,00
2025-01-01;DMND0000411;PF02;T04;18400,10;19142,03;19749,08;0,00
2025-02-01;DMND0000411;PF02;T04;14276,08;12563,68;15322,71;0,00
2025-03-01;DMND0000411;PF02;T04;18294,56;16345,48;19635,80;0,00
2025-04-01;DMND0000411;PF02;T04;19474,45;19133,15;20902,19;0,00
2025-05-01;DMND0000411;PF02;T04;16675,05;15139,32;17897,56;0,00
2025-06-01;DMND0000411;PF02;T04;19913,94;17653,04;21373,90;0,00
2025-07-01;DMND0000411;PF02;T04;20878,31;19154,44;22408,97;0,00
2025-08-01;DMND0000411;PF02;T04;6951,84;6924,74;7461,50;0,00
2025-09-01;DMND0000411;PF02;T04;21453,83;19644,45;23026,69;0,00
2025-10-01;DMND0000411;PF02;T04;23199,03;21737,57;24899,83;0,00
2025-11-01;DMND0000411;PF02;T04;13299,81;11992,93;14274,87;0,00
2025-12-01;DMND0000411;PF02;T04;21564,76;20912,05;23145,75;0,00
2026-01-01;DMND0000411;PF02;T04;21674,63;22428,01;23263,67;0,00
2026-02-01;DMND0000411;PF02;T04;17952,00;16964,97;19268,13;0,00
2026-03-01;DMND0000411;PF02;T04;33697,14;31246,38;36167,60;0,00
2026-04-01;DMND0000411;PF02;T04;36431,01;33244,72;39101,90;0,00
2026-05-01;DMND0000411;PF02;T04;23378,30;21871,97;25092,25;0,00
2026-06-01;DMND0000411;PF02;T04;29817,37;27988,33;32003,39;0,00
2026-07-01;DMND0000411;PF02;T04;27511,25;26537,24;29528,20;0,00
2026-08-01;DMND0000411;PF02;T04;11900,46;11498,15;12772,93;0,00
2026-09-01;DMND0000411;PF02;T04;0,00;0,00;0,00;0,00
2026-10-01;DMND0000411;PF02;T04;0,00;0,00;0,00;0,00
2026-11-01;DMND0000411;PF02;T04;0,00;0,00;0,00;0,00
2025-01-01;DMND0000412;PF16;T08;37037,19;33656,35;27581,21;9455,98
2025-02-01;DMND0000412;PF16;T08;32071,20;31904,16;23883,09;8188,11
2025-03-01;DMND0000412;PF16;T08;41159,78;36922,44;30651,26;10508,52
2025-04-01;DMND0000412;PF16;T08;41654,10;43346,61;31019,37;10634,73
2025-05-01;DMND0000412;PF16;T08;32207,66;33349,37;23984,71;8222,95
2025-06-01;DMND0000412;PF16;T08;42464,14;42475,80;31622,60;10841,54
2025-07-01;DMND0000412;PF16;T08;38857,13;35170,69;28936,50;9920,63
2025-08-01;DMND0000412;PF16;T08;16663,51;16334,52;12409,14;4254,37
2025-09-01;DMND0000412;PF16;T08;51593,44;46353,56;38421,09;13172,35
2025-10-01;DMND0000412;PF16;T08;48910,36;44938,49;36423,03;12487,33
2025-11-01;DMND0000412;PF16;T08;35114,74;34070,83;26149,58;8965,16
2025-12-01;DMND0000412;PF16;T08;35115,14;35204,45;26149,88;8965,26
2026-01-01;DMND0000412;PF16;T08;41606,70;37348,88;30984,07;10622,63
2026-02-01;DMND0000412;PF16;T08;40071,79;36243,45;29841,04;10230,75
2026-03-01;DMND0000412;PF16;T08;54776,94;56848,05;40791,81;13985,13
2026-04-01;DMND0000412;PF16;T08;46214,99;46525,13;34415,82;11799,17
2026-05-01;DMND0000412;PF16;T08;27450,17;28356,10;20441,85;7008,32
2026-06-01;DMND0000412;PF16;T08;50866,11;53095,25;37879,46;12986,65
2026-07-01;DMND0000412;PF16;T08;43543,02;41287,09;32426,03;11116,99
2026-08-01;DMND0000412;PF16;T08;17145,00;17107,22;12767,70;4377,30
2026-09-01;DMND0000412;PF16;T08;0,00;0,00;0,00;0,00
2026-10-01;DMND0000412;PF16;T08;0,00;0,00;0,00;0,00
2026-11-01;DMND0000412;PF16;T08;0,00;0,00;0,00;0,00
2025-01-01;DMND0000413;PF16;T12;30734,41;32407,82;32429,58;0,00
2025-02-01;DMND0000413;PF16;T12;25194,52;25543,35;26584,14;0,00
2025-03-01;DMND0000413;PF16;T12;30055,58;31139,27;31713,31;0,00
2025-04-01;DMND0000413;PF16;T12;34531,78;33942,62;36436,40;0,00
2025-05-01;DMND0000413;PF16;T12;21885,37;22605,32;23092,47;0,00
2025-06-01;DMND0000413;PF16;T12;27413,40;27795,07;28925,40;0,00
2025-07-01;DMND0000413;PF16;T12;32093,22;31500,16;33863,34;0,00
2025-08-01;DMND0000413;PF16;T12;11103,71;10229,73;11716,14;0,00
2025-09-01;DMND0000413;PF16;T12;29788,24;27411,88;31431,22;0,00
2025-10-01;DMND0000413;PF16;T12;34744,61;32568,77;36660,96;0,00
2025-11-01;DMND0000413;PF16;T12;27514,11;28530,48;29031,66;0,00
2025-12-01;DMND0000413;PF16;T12;23789,05;23119,49;25101,15;0,00
2026-01-01;DMND0000413;PF16;T12;27533,00;25531,13;29051,60;0,00
2026-02-01;DMND0000413;PF16;T12;22944,24;23880,25;24209,74;0,00
2026-03-01;DMND0000413;PF16;T12;38353,88;36684,84;40469,31;0,00
2026-04-01;DMND0000413;PF16;T12;43889,88;43990,11;46310,65;0,00
2026-05-01;DMND0000413;PF16;T12;24925,29;24765,42;26300,06;0,00
2026-06-01;DMND0000413;PF16;T12;38356,68;36969,74;40472,26;0,00
2026-07-01;DMND0000413;PF16;T12;34353,75;36269,38;36248,55;0,00
2026-08-01;DMND0000413;PF16;T12;15093,24;14307,91;15925,71;0,00
2026-09-01;DMND0000413;PF16;T12;0,00;0,00;0,00;0,00
2026-10-01;DMND0000413;PF16;T12;0,00;0,00;0,00;0,00
2026-11-01;DMND0000413;PF16;T12;0,00;0,00;0,00;0,00
2025-01-01;DMND0000414;PF10;T01;4014,03;3603,02;2826,06;1187,97
2025-02-01;DMND0000414;PF10;T01;3420,55;3410,89;2408,22;1012,33
2025-03-01;DMND0000414;PF10;T01;5180,71;4778,12;3647,45;1533,26
2025-04-01;DMND0000414;PF10;T01;5788,86;5479,18;4075,62;1713,24
2025-05-01;DMND0000414;PF10;T01;3718,02;3693,58;2617,65;1100,37
2025-06-01;DMND0000414;PF10;T01;3862,67;3789,47;2719,49;1143,18
2025-07-01;DMND0000414;PF10;T01;4616,64;4083,70;3250,32;1366,32
2025-08-01;DMND0000414;PF10;T01;2060,74;2095,39;1450,85;609,89
2025-09-01;DMND0000414;PF10;T01;17750,97;18113,75;12497,48;5253,49
2025-10-01;DMND0000414;PF10;T01;15102,05;14252,93;10632,52;4469,53
2025-11-01;DMND0000414;PF10;T01;13215,64;13706,82;9304,40;3911,24
2025-12-01;DMND0000414;PF10;T01;16678,06;15101,64;11742,10;4935,96
2026-01-01;DMND0000414;PF10;T01;21351,45;20874,04;15032,38;6319,07
2026-02-01;DMND0000414;PF10;T01;21666,66;21008,83;15254,30;6412,36
2026-03-01;DMND0000414;PF10;T01;26666,38;23585,32;18774,33;7892,05
2026-04-01;DMND0000414;PF10;T01;26905,40;25818,61;18942,61;7962,79
2026-05-01;DMND0000414;PF10;T01;17064,05;16358,03;12013,86;5050,19
2026-06-01;DMND0000414;PF10;T01;25513,69;22837,79;17962,78;7550,91
2026-07-01;DMND0000414;PF10;T01;25980,69;24865,63;18291,57;7689,12
2026-08-01;DMND0000414;PF10;T01;9605,03;9965,93;6762,37;2842,66
2026-09-01;DMND0000414;PF10;T01;0,00;0,00;0,00;0,00
2026-10-01;DMND0000414;PF10;T01;0,00;0,00;0,00;0,00
2026-11-01;DMND0000414;PF10;T01;0,00;0,00;0,00;0,00
2025-01-01;DMND0000415;PF15;T05;15343,35;13689,02;11428,39;3914,96
2025-02-01;DMND0000415;PF15;T05;12793,07;13219,04;9528,83;3264,24
2025-03-01;DMND0000415;PF15;T05;15877,43;15823,48;11826,19;4051,24
2025-04-01;DMND0000415;PF15;T05;17168,80;16430,00;12788,06;4380,74
2025-05-01;DMND0000415;PF15;T05;13277,56;13006,21;9889,70;3387,86
2025-06-01;DMND0000415;PF15;T05;12724,31;13207,33;9477,61;3246,70
2025-07-01;DMND0000415;PF15;T05;13039,92;13771,64;9712,69;3327,23
2025-08-01;DMND0000415;PF15;T05;5898,44;5647,68;4393,41;1505,03
2025-09-01;DMND0000415;PF15;T05;14755,87;15068,80;10990,81;3765,06
2025-10-01;DMND0000415;PF15;T05;15087,41;15351,77;11237,75;3849,66
2025-11-01;DMND0000415;PF15;T05;13133,86;12112,34;9782,66;3351,20
2025-12-01;DMND0000415;PF15;T05;12307,24;12002,03;9166,96;3140,28
2026-01-01;DMND0000415;PF15;T05;17259,22;15777,36;12855,41;4403,81
2026-02-01;DMND0000415;PF15;T05;16691,75;16089,00;12432,73;4259,02
2026-03-01;DMND0000415;PF15;T05;24032,29;21239,53;17900,28;6132,01
2026-04-01;DMND0000415;PF15;T05;24829,30;23888,91;18493,93;6335,37
2026-05-01;DMND0000415;PF15;T05;15342,78;15607,61;11427,96;3914,82
2026-06-01;DMND0000415;PF15;T05;24483,39;23457,70;18236,28;6247,11
2026-07-01;DMND0000415;PF15;T05;19983,18;20421,28;14884,33;5098,85
2026-08-01;DMND0000415;PF15;T05;9260,99;9162,39;6897,98;2363,01
2026-09-01;DMND0000415;PF15;T05;0,00;0,00;0,00;0,00
2026-10-01;DMND0000415;PF15;T05;0,00;0,00;0,00;0,00
2026-11-01;DMND0000415;PF15;T05;0,00;0,00;0,00;0,00
2025-01-01;DMND0000416;PF17;T01;54912,99;57239,91;46392,42;8520,57
2025-02-01;DMND0000416;PF17;T01;40986,32;42393,39;34626,68;6359,64
2025-03-01;DMND0000416;PF17;T01;57483,96;58668,23;48564,47;8919,49
2025-04-01;DMND0000416;PF17;T01;58754,39;55591,34;49637,77;9116,62
2025-05-01;DMND0000416;PF17;T01;45024,12;43508,93;38037,96;6986,16
2025-06-01;DMND0000416;PF17;T01;56605,93;55942,49;47822,68;8783,25
2025-07-01;DMND0000416;PF17;T01;48329,43;44555,85;40830,40;7499,03
2025-08-01;DMND0000416;PF17;T01;19987,06;21069,32;16885,77;3101,29
2025-09-01;DMND0000416;PF17;T01;49398,90;50299,87;41733,93;7664,97
2025-10-01;DMND0000416;PF17;T01;59389,67;54268,56;50174,48;9215,19
2025-11-01;DMND0000416;PF17;T01;44286,21;45973,14;37414,55;6871,66
2025-12-01;DMND0000416;PF17;T01;44729,05;42976,68;37788,67;6940,38
2026-01-01;DMND0000416;PF17;T01;44610,08;43250,01;37688,16;6921,92
2026-02-01;DMND0000416;PF17;T01;53770,30;56859,12;45427,04;8343,26
2026-03-01;DMND0000416;PF17;T01;63078,85;57040,97;53291,23;9787,62
2026-04-01;DMND0000416;PF17;T01;68760,73;67803,37;58091,48;10669,25
2026-05-01;DMND0000416;PF17;T01;40031,73;36930,98;33820,21;6211,52
2026-06-01;DMND0000416;PF17;T01;61491,70;55048,54;51950,35;9541,35
2026-07-01;DMND0000416;PF17;T01;58967,68;58045,68;49817,97;9149,71
2026-08-01;DMND0000416;PF17;T01;24187,61;22768,00;20434,54;3753,07
2026-09-01;DMND0000416;PF17;T01;0,00;0,00;0,00;0,00
2026-10-01;DMND0000416;PF17;T01;0,00;0,00;0,00;0,00
2026-11-01;DMND0000416;PF17;T01;0,00;0,00;0,00;0,00
2025-01-01;DMND0000417;PF11;T10;6532,96;6238,36;4533,87;1999,09
2025-02-01;DMND0000417;PF11;T10;6392,82;6235,62;4436,61;1956,21
2025-03-01;DMND0000417;PF11;T10;7151,83;6456,79;4963,36;2188,47
2025-04-01;DMND0000417;PF11;T10;14432,24;13322,65;10015,96;4416,28
2025-05-01;DMND0000417;PF11;T10;10591,54;10545,16;7350,52;3241,02
2025-06-01;DMND0000417;PF11;T10;13939,44;13433,63;9673,96;4265,48
2025-07-01;DMND0000417;PF11;T10;13472,76;14038,24;9350,08;4122,68
2025-08-01;DMND0000417;PF11;T10;6459,37;6804,42;4482,80;1976,57
2025-09-01;DMND0000417;PF11;T10;18612,03;17148,05;12916,73;5695,30
2025-10-01;DMND0000417;PF11;T10;25071,53;24598,04;17399,62;7671,91
2025-11-01;DMND0000417;PF11;T10;19385,89;19856,19;13453,79;5932,10
2025-12-01;DMND0000417;PF11;T10;18585,47;17918,69;12898,30;5687,17
2026-01-01;DMND0000417;PF11;T10;19817,04;20546,85;13753,01;6064,03
2026-02-01;DMND0000417;PF11;T10;18206,57;19159,47;12635,34;5571,23
2026-03-01;DMND0000417;PF11;T10;21245,76;22186,82;14744,54;6501,22
2026-04-01;DMND0000417;PF11;T10;25800,67;25882,14;17905,64;7895,03
2026-05-01;DMND0000417;PF11;T10;16852,76;15540,11;11695,80;5156,96
2026-06-01;DMND0000417;PF11;T10;21965,75;22994,75;15244,21;6721,54
2026-07-01;DMND0000417;PF11;T10;21122,25;22018,36;14658,82;6463,43
2026-08-01;DMND0000417;PF11;T10;9174,88;8180,33;6367,36;2807,52
2026-09-01;DMND0000417;PF11;T10;0,00;0,00;0,00;0,00
2026-10-01;DMND0000417;PF11;T10;0,00;0,00;0,00;0,00
2026-11-01;DMND0000417;PF11;T10;0,00;0,00;0,00;0,00
2025-01-01;DMND0000418;PF12;T08;9008,78;8281,49;7696,88;1311,90
2025-02-01;DMND0000418;PF12;T08;10526,00;11007,20;8993,16;1532,84
2025-03-01;DMND0000418;PF12;T08;19407,70;18459,31;16581,46;2826,24
2025-04-01;DMND0000418;PF12;T08;17974,72;15948,71;15357,16;2617,56
2025-05-01;DMND0000418;PF12;T08;13509,69;14098,92;11542,35;1967,34
2025-06-01;DMND0000418;PF12;T08;17768,65;16449,62;15181,10;2587,55
2025-07-01;DMND0000418;PF12;T08;19229,19;18746,59;16428,95;2800,24
2025-08-01;DMND0000418;PF12;T08;7517,44;7608,40;6422,72;1094,72
2025-09-01;DMND0000418;PF12;T08;17926,07;17875,66;15315,60;2610,47
2025-10-01;DMND0000418;PF12;T08;17377,97;17392,41;14847,31;2530,66
2025-11-01;DMND0000418;PF12;T08;15715,72;14081,98;13427,13;2288,59
2025-12-01;DMND0000418;PF12;T08;13809,31;12722,73;11798,34;2010,97
2026-01-01;DMND0000418;PF12;T08;14770,26;15041,70;12619,35;2150,91
2026-02-01;DMND0000418;PF12;T08;14980,53;14742,03;12799,00;2181,53
2026-03-01;DMND0000418;PF12;T08;26383,23;25096,00;22541,19;3842,04
2026-04-01;DMND0000418;PF12;T08;23211,41;23617,77;19831,26;3380,15
2026-05-01;DMND0000418;PF12;T08;17035,66;17236,10;14554,85;2480,81
2026-06-01;DMND0000418;PF12;T08;21926,08;21867,22;18733,11;3192,97
2026-07-01;DMND0000418;PF12;T08;24036,56;23283,38;20536,25;3500,31
2026-08-01;DMND0000418;PF12;T08;8624,69;8715,51;7368,72;1255,97
2026-09-01;DMND0000418;PF12;T08;0,00;0,00;0,00;0,00
2026-10-01;DMND0000418;PF12;T08;0,00;0,00;0,00;0,00
2026-11-01;DMND0000418;PF12;T08;0,00;0,00;0,00;0,00
2025-01-01;DMND0000419;PF16;T07;25506,77;22708,90;22614,06;2892,71
2025-02-01;DMND0000419;PF16;T07;21324,78;20945,62;18906,35;2418,43
2025-03-01;DMND0000419;PF16;T07;28331,35;29208,45;25118,31;3213,04
2025-04-01;DMND0000419;PF16;T07;32755,93;32221,83;29041,10;3714,83
2025-05-01;DMND0000419;PF16;T07;17325,41;16428,91;15360,55;1964,86
2025-06-01;DMND0000419;PF16;T07;28049,51;26016,39;24868,43;3181,08
2025-07-01;DMND0000419;PF16;T07;23344,43;23432,91;20696,95;2647,48
2025-08-01;DMND0000419;PF16;T07;10638,77;10462,21;9432,23;1206,54
2025-09-01;DMND0000419;PF16;T07;24105,36;22996,81;21371,59;2733,77
2025-10-01;DMND0000419;PF16;T07;35801,13;31545,29;31740,95;4060,18
2025-11-01;DMND0000419;PF16;T07;27906,87;27267,70;24741,97;3164,90
2025-12-01;DMND0000419;PF16;T07;22489,40;19989,02;19938,89;2550,51
2026-01-01;DMND0000419;PF16;T07;28241,71;26173,23;25038,84;3202,87
2026-02-01;DMND0000419;PF16;T07;24966,92;24470,28;22135,44;2831,48
2026-03-01;DMND0000419;PF16;T07;31400,44;31991,35;27839,34;3561,10
2026-04-01;DMND0000419;PF16;T07;29328,52;30056,66;26002,39;3326,13
2026-05-01;DMND0000419;PF16;T07;25344,80;24896,23;22470,46;2874,34
2026-06-01;DMND0000419;PF16;T07;29311,61;30128,03;25987,40;3324,21
2026-07-01;DMND0000419;PF16;T07;25297,79;26687,95;22428,78;2869,01
2026-08-01;DMND0000419;PF16;T07;11998,77;10800,82;10638,00;1360,77
2026-09-01;DMND0000419;PF16;T07;0,00;0,00;0,00;0,00
2026-10-01;DMND0000419;PF16;T07;0,00;0,00;0,00;0,00
2026-11-01;DMND0000419;PF16;T07;0,00;0,00;0,00;0,00
2025-01-01;DMND0000420;PF01;T01;38732,45;34597,22;28607,30;10125,15
2025-02-01;DMND0000420;PF01;T01;40314,02;40989,18;29775,43;10538,59
2025-03-01;DMND0000420;PF01;T01;57418,25;60177,78;42408,40;15009,85
2025-04-01;DMND0000420;PF01;T01;65264,85;60797,81;48203,80;17061,05
2025-05-01;DMND0000420;PF01;T01;41666,43;40766,52;30774,30;10892,13
2025-06-01;DMND0000420;PF01;T01;51980,50;49341,60;38392,14;13588,36
2025-07-01;DMND0000420;PF01;T01;47487,84;46716,24;35073,92;12413,92
2025-08-01;DMND0000420;PF01;T01;16995,06;15250,83;12552,34;4442,72
2025-09-01;DMND0000420;PF01;T01;48296,56;51106,74;35671,23;12625,33
2025-10-01;DMND0000420;PF01;T01;44426,39;42620,04;32812,77;11613,62
2025-11-01;DMND0000420;PF01;T01;36565,88;38210,62;27007,10;9558,78
2025-12-01;DMND0000420;PF01;T01;32054,80;30032,41;23675,27;8379,53
2026-01-01;DMND0000420;PF01;T01;40579,22;40761,00;29971,30;10607,92
2026-02-01;DMND0000420;PF01;T01;36778,61;32587,04;27164,22;9614,39
